"";"ATIVO";"VALOR";"DATA";"month";"year"
"1";"ALUP11";2,92263610315187;2014-03-23;3;2014
"2";"ALUP11";2,46627557833725;2014-03-23;3;2014
"3";"ALUP11";2,18186147139756;2014-03-23;3;2014
"4";"ALUP11";3,80035858122414;2014-03-23;3;2014
"5";"ALUP11";1,32008800625234;2014-03-23;3;2014
"6";"ALUP11";4,24272410940421;2014-03-26;3;2014
"7";"ALUP11";3,78636358458959;2014-03-26;3;2014
"8";"ALUP11";3,5019494776499;2014-03-26;3;2014
"9";"ALUP11";5,12044658747648;2014-03-26;3;2014
"10";"ALUP11";2,64017601250468;2014-03-26;3;2014
"11";"ALUP11";5,56281211565655;2014-03-27;3;2014
"12";"ALUP11";5,10645159084193;2014-03-27;3;2014
"13";"ALUP11";4,82203748390224;2014-03-27;3;2014
"14";"ALUP11";6,44053459372882;2014-03-27;3;2014
"15";"ALUP11";3,96026401875702;2014-03-27;3;2014
"16";"ALUP11";6,88290012190889;2014-03-28;3;2014
"17";"ALUP11";6,42653959709427;2014-03-28;3;2014
"18";"ALUP11";6,14212549015458;2014-03-28;3;2014
"19";"ALUP11";7,76062259998116;2014-03-28;3;2014
"20";"ALUP11";5,28035202500936;2014-03-28;3;2014
"21";"ALUP11";8,20298812816123;2014-03-29;3;2014
"22";"ALUP11";7,74662760334661;2014-03-29;3;2014
"23";"ALUP11";7,46221349640692;2014-03-29;3;2014
"24";"ALUP11";9,0807106062335;2014-03-29;3;2014
"25";"ALUP11";6,6004400312617;2014-03-29;3;2014
"26";"ALUP11";9,52307613441357;2014-03-30;3;2014
"27";"ALUP11";9,06671560959895;2014-03-30;3;2014
"28";"ALUP11";8,78230150265926;2014-03-30;3;2014
"29";"ALUP11";10,4007986124858;2014-03-30;3;2014
"30";"ALUP11";7,92052803751404;2014-03-30;3;2014
"31";"ALUP11";10,8431641406659;2014-06-02;6;2014
"32";"ALUP11";10,3868036158513;2014-06-02;6;2014
"33";"ALUP11";10,1023895089116;2014-06-02;6;2014
"34";"ALUP11";11,7208866187382;2014-06-02;6;2014
"35";"ALUP11";9,24061604376638;2014-06-02;6;2014
"36";"ALUP11";12,1632521469182;2014-06-03;6;2014
"37";"ALUP11";11,7068916221036;2014-06-03;6;2014
"38";"ALUP11";11,4224775151639;2014-06-03;6;2014
"39";"ALUP11";13,0409746249905;2014-06-03;6;2014
"40";"ALUP11";10,5607040500187;2014-06-03;6;2014
"41";"ALUP11";13,4833401531706;2014-06-04;6;2014
"42";"ALUP11";13,026979628356;2014-06-04;6;2014
"43";"ALUP11";12,7425655214163;2014-06-04;6;2014
"44";"ALUP11";14,3610626312429;2014-06-04;6;2014
"45";"ALUP11";11,8807920562711;2014-06-04;6;2014
"46";"ALUP11";14,8034281594229;2014-06-05;6;2014
"47";"ALUP11";14,3470676346083;2014-06-05;6;2014
"48";"ALUP11";14,0626535276686;2014-06-05;6;2014
"49";"ALUP11";15,6811506374952;2014-06-05;6;2014
"50";"ALUP11";13,2008800625234;2014-06-05;6;2014
"51";"ALUP11";16,1235161656753;2014-06-06;6;2014
"52";"ALUP11";15,6671556408607;2014-06-06;6;2014
"53";"ALUP11";15,382741533921;2014-06-06;6;2014
"54";"ALUP11";17,0012386437475;2014-06-06;6;2014
"55";"ALUP11";14,5209680687757;2014-06-06;6;2014
"56";"ALUP11";17,4436041719276;2014-06-09;6;2014
"57";"ALUP11";16,987243647113;2014-06-09;6;2014
"58";"ALUP11";16,7028295401733;2014-06-09;6;2014
"59";"ALUP11";18,3213266499999;2014-06-09;6;2014
"60";"ALUP11";15,8410560750281;2014-06-09;6;2014
"61";"ALUP11";18,7636921781799;2014-06-10;6;2014
"62";"ALUP11";18,3073316533653;2014-06-10;6;2014
"63";"ALUP11";18,0229175464256;2014-06-10;6;2014
"64";"ALUP11";19,6414146562522;2014-06-10;6;2014
"65";"ALUP11";17,1611440812804;2014-06-10;6;2014
"66";"ALUP11";20,0837801844323;2014-06-11;6;2014
"67";"ALUP11";19,6274196596177;2014-06-11;6;2014
"68";"ALUP11";19,343005552678;2014-06-11;6;2014
"69";"ALUP11";20,9615026625046;2014-06-11;6;2014
"70";"ALUP11";18,4812320875328;2014-06-11;6;2014
"71";"ALUP11";21,4038681906846;2014-06-13;6;2014
"72";"ALUP11";20,94750766587;2014-06-13;6;2014
"73";"ALUP11";20,6630935589303;2014-06-13;6;2014
"74";"ALUP11";22,2815906687569;2014-06-13;6;2014
"75";"ALUP11";19,8013200937851;2014-06-13;6;2014
"76";"ALUP11";22,723956196937;2014-06-16;6;2014
"77";"ALUP11";22,2675956721224;2014-06-16;6;2014
"78";"ALUP11";21,9831815651827;2014-06-16;6;2014
"79";"ALUP11";23,6016786750092;2014-06-16;6;2014
"80";"ALUP11";21,1214081000374;2014-06-16;6;2014
"81";"ALUP11";24,0440442031893;2014-06-17;6;2014
"82";"ALUP11";23,5876836783747;2014-06-17;6;2014
"83";"ALUP11";23,303269571435;2014-06-17;6;2014
"84";"ALUP11";24,9217666812616;2014-06-17;6;2014
"85";"ALUP11";22,4414961062898;2014-06-17;6;2014
"86";"ALUP11";25,3641322094416;2014-06-18;6;2014
"87";"ALUP11";24,907771684627;2014-06-18;6;2014
"88";"ALUP11";24,6233575776873;2014-06-18;6;2014
"89";"ALUP11";26,2418546875139;2014-06-18;6;2014
"90";"ALUP11";23,7615841125421;2014-06-18;6;2014
"91";"ALUP11";26,684220215694;2014-06-20;6;2014
"92";"ALUP11";26,2278596908794;2014-06-20;6;2014
"93";"ALUP11";25,9434455839397;2014-06-20;6;2014
"94";"ALUP11";27,5619426937663;2014-06-20;6;2014
"95";"ALUP11";25,0816721187945;2014-06-20;6;2014
"96";"ALUP11";28,0043082219463;2014-06-23;6;2014
"97";"ALUP11";27,5479476971317;2014-06-23;6;2014
"98";"ALUP11";27,263533590192;2014-06-23;6;2014
"99";"ALUP11";28,8820307000186;2014-06-23;6;2014
"100";"ALUP11";26,4017601250468;2014-06-23;6;2014
"101";"ALUP11";29,3243962281987;2014-06-24;6;2014
"102";"ALUP11";28,8680357033841;2014-06-24;6;2014
"103";"ALUP11";28,5836215964444;2014-06-24;6;2014
"104";"ALUP11";30,2021187062709;2014-06-24;6;2014
"105";"ALUP11";27,7218481312991;2014-06-24;6;2014
"106";"ALUP11";30,644484234451;2014-06-25;6;2014
"107";"ALUP11";30,1881237096364;2014-06-25;6;2014
"108";"ALUP11";29,9037096026967;2014-06-25;6;2014
"109";"ALUP11";31,5222067125233;2014-06-25;6;2014
"110";"ALUP11";29,0419361375515;2014-06-25;6;2014
"111";"ALUP11";31,9645722407033;2014-06-26;6;2014
"112";"ALUP11";31,5082117158887;2014-06-26;6;2014
"113";"ALUP11";31,223797608949;2014-06-26;6;2014
"114";"ALUP11";32,8422947187756;2014-06-26;6;2014
"115";"ALUP11";30,3620241438038;2014-06-26;6;2014
"116";"ALUP11";33,2846602469557;2014-06-27;6;2014
"117";"ALUP11";32,8282997221411;2014-06-27;6;2014
"118";"ALUP11";32,5438856152014;2014-06-27;6;2014
"119";"ALUP11";34,162382725028;2014-06-27;6;2014
"120";"ALUP11";31,6821121500562;2014-06-27;6;2014
"121";"ALUP11";34,604748253208;2014-06-30;6;2014
"122";"ALUP11";34,1483877283934;2014-06-30;6;2014
"123";"ALUP11";33,8639736214537;2014-06-30;6;2014
"124";"ALUP11";35,4824707312803;2014-06-30;6;2014
"125";"ALUP11";33,0022001563085;2014-06-30;6;2014
"126";"ALUP11";35,9248362594604;2014-07-01;7;2014
"127";"ALUP11";35,4684757346458;2014-07-01;7;2014
"128";"ALUP11";35,1840616277061;2014-07-01;7;2014
"129";"ALUP11";36,8025587375326;2014-07-01;7;2014
"130";"ALUP11";34,3222881625608;2014-07-01;7;2014
"131";"ALUP11";37,2449242657127;2014-07-02;7;2014
"132";"ALUP11";36,7885637408981;2014-07-02;7;2014
"133";"ALUP11";36,5041496339584;2014-07-02;7;2014
"134";"ALUP11";38,122646743785;2014-07-02;7;2014
"135";"ALUP11";35,6423761688132;2014-07-02;7;2014
"136";"ALUP11";38,565012271965;2014-07-03;7;2014
"137";"ALUP11";38,1086517471504;2014-07-03;7;2014
"138";"ALUP11";37,8242376402107;2014-07-03;7;2014
"139";"ALUP11";39,4427347500373;2014-07-03;7;2014
"140";"ALUP11";36,9624641750655;2014-07-03;7;2014
"141";"ALUP11";39,8851002782174;2014-07-04;7;2014
"142";"ALUP11";39,4287397534028;2014-07-04;7;2014
"143";"ALUP11";39,1443256464631;2014-07-04;7;2014
"144";"ALUP11";40,7628227562897;2014-07-04;7;2014
"145";"ALUP11";38,2825521813179;2014-07-04;7;2014
"146";"ALUP11";41,2051882844697;2014-07-07;7;2014
"147";"ALUP11";40,7488277596551;2014-07-07;7;2014
"148";"ALUP11";40,4644136527154;2014-07-07;7;2014
"149";"ALUP11";42,082910762542;2014-07-07;7;2014
"150";"ALUP11";39,6026401875702;2014-07-07;7;2014
"151";"ALUP11";42,5252762907221;2014-07-08;7;2014
"152";"ALUP11";42,0689157659075;2014-07-08;7;2014
"153";"ALUP11";41,7845016589678;2014-07-08;7;2014
"154";"ALUP11";43,4029987687943;2014-07-08;7;2014
"155";"ALUP11";40,9227281938225;2014-07-08;7;2014
"156";"ALUP11";43,8453642969744;2014-07-10;7;2014
"157";"ALUP11";43,3890037721598;2014-07-10;7;2014
"158";"ALUP11";43,1045896652201;2014-07-10;7;2014
"159";"ALUP11";44,7230867750467;2014-07-10;7;2014
"160";"ALUP11";42,2428162000749;2014-07-10;7;2014
"161";"ALUP11";45,1654523032268;2014-07-11;7;2014
"162";"ALUP11";44,7090917784121;2014-07-11;7;2014
"163";"ALUP11";44,4246776714724;2014-07-11;7;2014
"164";"ALUP11";46,043174781299;2014-07-11;7;2014
"165";"ALUP11";43,5629042063272;2014-07-11;7;2014
"166";"ALUP11";46,4855403094791;2014-07-14;7;2014
"167";"ALUP11";46,0291797846645;2014-07-14;7;2014
"168";"ALUP11";45,7447656777248;2014-07-14;7;2014
"169";"ALUP11";47,3632627875514;2014-07-14;7;2014
"170";"ALUP11";44,8829922125796;2014-07-14;7;2014
"171";"ALUP11";47,8056283157314;2014-07-15;7;2014
"172";"ALUP11";47,3492677909168;2014-07-15;7;2014
"173";"ALUP11";47,0648536839771;2014-07-15;7;2014
"174";"ALUP11";48,6833507938037;2014-07-15;7;2014
"175";"ALUP11";46,2030802188319;2014-07-15;7;2014
"176";"ALUP11";49,1257163219838;2014-07-16;7;2014
"177";"ALUP11";48,6693557971692;2014-07-16;7;2014
"178";"ALUP11";48,3849416902295;2014-07-16;7;2014
"179";"ALUP11";50,003438800056;2014-07-16;7;2014
"180";"ALUP11";47,5231682250842;2014-07-16;7;2014
"181";"ALUP11";50,4458043282361;2014-07-17;7;2014
"182";"ALUP11";49,9894438034215;2014-07-17;7;2014
"183";"ALUP11";49,7050296964818;2014-07-17;7;2014
"184";"ALUP11";51,3235268063084;2014-07-17;7;2014
"185";"ALUP11";48,8432562313366;2014-07-17;7;2014
"186";"ALUP11";51,7658923344884;2014-07-18;7;2014
"187";"ALUP11";51,3095318096738;2014-07-18;7;2014
"188";"ALUP11";51,0251177027341;2014-07-18;7;2014
"189";"ALUP11";52,6436148125607;2014-07-18;7;2014
"190";"ALUP11";50,1633442375889;2014-07-18;7;2014
"191";"ALUP11";53,0859803407408;2014-07-21;7;2014
"192";"ALUP11";52,6296198159262;2014-07-21;7;2014
"193";"ALUP11";52,3452057089865;2014-07-21;7;2014
"194";"ALUP11";53,9637028188131;2014-07-21;7;2014
"195";"ALUP11";51,4834322438413;2014-07-21;7;2014
"196";"ALUP11";54,4060683469931;2014-07-22;7;2014
"197";"ALUP11";53,9497078221785;2014-07-22;7;2014
"198";"ALUP11";53,6652937152388;2014-07-22;7;2014
"199";"ALUP11";55,2837908250654;2014-07-22;7;2014
"200";"ALUP11";52,8035202500936;2014-07-22;7;2014
"201";"ALUP11";55,7261563532455;2014-07-23;7;2014
"202";"ALUP11";55,2697958284309;2014-07-23;7;2014
"203";"ALUP11";54,9853817214912;2014-07-23;7;2014
"204";"ALUP11";56,6038788313177;2014-07-23;7;2014
"205";"ALUP11";54,1236082563459;2014-07-23;7;2014
"206";"ALUP11";57,0462443594978;2014-07-24;7;2014
"207";"ALUP11";56,5898838346832;2014-07-24;7;2014
"208";"ALUP11";56,3054697277435;2014-07-24;7;2014
"209";"ALUP11";57,9239668375701;2014-07-24;7;2014
"210";"ALUP11";55,4436962625983;2014-07-24;7;2014
"211";"ALUP11";58,3663323657502;2014-07-25;7;2014
"212";"ALUP11";57,9099718409355;2014-07-25;7;2014
"213";"ALUP11";57,6255577339958;2014-07-25;7;2014
"214";"ALUP11";59,2440548438224;2014-07-25;7;2014
"215";"ALUP11";56,7637842688506;2014-07-25;7;2014
"216";"ALUP11";59,6864203720025;2014-07-28;7;2014
"217";"ALUP11";59,2300598471879;2014-07-28;7;2014
"218";"ALUP11";58,9456457402482;2014-07-28;7;2014
"219";"ALUP11";60,5641428500748;2014-07-28;7;2014
"220";"ALUP11";58,083872275103;2014-07-28;7;2014
"221";"ALUP11";61,0065083782548;2014-07-29;7;2014
"222";"ALUP11";60,5501478534402;2014-07-29;7;2014
"223";"ALUP11";60,2657337465005;2014-07-29;7;2014
"224";"ALUP11";61,8842308563271;2014-07-29;7;2014
"225";"ALUP11";59,4039602813553;2014-07-29;7;2014
"226";"ALUP11";62,3265963845072;2014-07-30;7;2014
"227";"ALUP11";61,8702358596926;2014-07-30;7;2014
"228";"ALUP11";61,5858217527529;2014-07-30;7;2014
"229";"ALUP11";63,2043188625794;2014-07-30;7;2014
"230";"ALUP11";60,7240482876076;2014-07-30;7;2014
"231";"ALUP11";63,6466843907595;2014-07-31;7;2014
"232";"ALUP11";63,1903238659449;2014-07-31;7;2014
"233";"ALUP11";62,9059097590052;2014-07-31;7;2014
"234";"ALUP11";64,5244068688318;2014-07-31;7;2014
"235";"ALUP11";62,04413629386;2014-07-31;7;2014
"236";"ALUP11";64,9667723970119;2014-08-01;8;2014
"237";"ALUP11";64,5104118721972;2014-08-01;8;2014
"238";"ALUP11";64,2259977652575;2014-08-01;8;2014
"239";"ALUP11";65,8444948750841;2014-08-01;8;2014
"240";"ALUP11";63,3642243001123;2014-08-01;8;2014
"241";"ALUP11";66,2868604032642;2014-08-04;8;2014
"242";"ALUP11";65,8304998784496;2014-08-04;8;2014
"243";"ALUP11";65,5460857715099;2014-08-04;8;2014
"244";"ALUP11";67,1645828813365;2014-08-04;8;2014
"245";"ALUP11";64,6843123063647;2014-08-04;8;2014
"246";"ALUP11";67,6069484095165;2014-08-05;8;2014
"247";"ALUP11";67,1505878847019;2014-08-05;8;2014
"248";"ALUP11";66,8661737777622;2014-08-05;8;2014
"249";"ALUP11";68,4846708875888;2014-08-05;8;2014
"250";"ALUP11";66,004400312617;2014-08-05;8;2014
"251";"ALUP11";68,9270364157689;2014-08-06;8;2014
"252";"ALUP11";68,4706758909543;2014-08-06;8;2014
"253";"ALUP11";68,1862617840146;2014-08-06;8;2014
"254";"ALUP11";69,8047588938411;2014-08-06;8;2014
"255";"ALUP11";67,3244883188693;2014-08-06;8;2014
"256";"ALUP11";70,2471244220212;2014-08-07;8;2014
"257";"ALUP11";69,7907638972066;2014-08-07;8;2014
"258";"ALUP11";69,5063497902669;2014-08-07;8;2014
"259";"ALUP11";71,1248469000935;2014-08-07;8;2014
"260";"ALUP11";68,6445763251217;2014-08-07;8;2014
"261";"ALUP11";71,5672124282735;2014-08-08;8;2014
"262";"ALUP11";71,1108519034589;2014-08-08;8;2014
"263";"ALUP11";70,8264377965192;2014-08-08;8;2014
"264";"ALUP11";72,4449349063458;2014-08-08;8;2014
"265";"ALUP11";69,964664331374;2014-08-08;8;2014
"266";"ALUP11";72,8873004345259;2014-08-11;8;2014
"267";"ALUP11";72,4309399097113;2014-08-11;8;2014
"268";"ALUP11";72,1465258027716;2014-08-11;8;2014
"269";"ALUP11";73,7650229125982;2014-08-11;8;2014
"270";"ALUP11";71,2847523376264;2014-08-11;8;2014
"271";"ALUP11";74,2073884407782;2014-08-12;8;2014
"272";"ALUP11";73,7510279159636;2014-08-12;8;2014
"273";"ALUP11";73,4666138090239;2014-08-12;8;2014
"274";"ALUP11";75,0851109188505;2014-08-12;8;2014
"275";"ALUP11";72,6048403438787;2014-08-12;8;2014
"276";"ALUP11";75,5274764470306;2014-08-13;8;2014
"277";"ALUP11";75,071115922216;2014-08-13;8;2014
"278";"ALUP11";74,7867018152763;2014-08-13;8;2014
"279";"ALUP11";76,4051989251029;2014-08-13;8;2014
"280";"ALUP11";73,924928350131;2014-08-13;8;2014
"281";"ALUP11";76,8475644532829;2014-08-14;8;2014
"282";"ALUP11";76,3912039284683;2014-08-14;8;2014
"283";"ALUP11";76,1067898215286;2014-08-14;8;2014
"284";"ALUP11";77,7252869313552;2014-08-14;8;2014
"285";"ALUP11";75,2450163563834;2014-08-14;8;2014
"286";"ALUP11";78,1676524595352;2014-08-15;8;2014
"287";"ALUP11";77,7112919347206;2014-08-15;8;2014
"288";"ALUP11";77,4268778277809;2014-08-15;8;2014
"289";"ALUP11";79,0453749376075;2014-08-15;8;2014
"290";"ALUP11";76,5651043626357;2014-08-15;8;2014
"291";"ALUP11";79,4877404657876;2014-08-18;8;2014
"292";"ALUP11";79,031379940973;2014-08-18;8;2014
"293";"ALUP11";78,7469658340333;2014-08-18;8;2014
"294";"ALUP11";80,3654629438599;2014-08-18;8;2014
"295";"ALUP11";77,8851923688881;2014-08-18;8;2014
"296";"ALUP11";80,8078284720399;2014-08-19;8;2014
"297";"ALUP11";80,3514679472253;2014-08-19;8;2014
"298";"ALUP11";80,0670538402856;2014-08-19;8;2014
"299";"ALUP11";81,6855509501122;2014-08-19;8;2014
"300";"ALUP11";79,2052803751404;2014-08-19;8;2014
"301";"ALUP11";82,1279164782923;2014-08-20;8;2014
"302";"ALUP11";81,6715559534777;2014-08-20;8;2014
"303";"ALUP11";81,387141846538;2014-08-20;8;2014
"304";"ALUP11";83,0056389563645;2014-08-20;8;2014
"305";"ALUP11";80,5253683813928;2014-08-20;8;2014
"306";"ALUP11";83,4480044845446;2014-08-21;8;2014
"307";"ALUP11";82,99164395973;2014-08-21;8;2014
"308";"ALUP11";82,7072298527903;2014-08-21;8;2014
"309";"ALUP11";84,3257269626169;2014-08-21;8;2014
"310";"ALUP11";81,8454563876451;2014-08-21;8;2014
"311";"ALUP11";84,768092490797;2014-08-22;8;2014
"312";"ALUP11";84,3117319659823;2014-08-22;8;2014
"313";"ALUP11";84,0273178590427;2014-08-22;8;2014
"314";"ALUP11";85,6458149688692;2014-08-22;8;2014
"315";"ALUP11";83,1655443938974;2014-08-22;8;2014
"316";"ALUP11";86,0881804970493;2014-08-25;8;2014
"317";"ALUP11";85,6318199722347;2014-08-25;8;2014
"318";"ALUP11";85,347405865295;2014-08-25;8;2014
"319";"ALUP11";86,9659029751216;2014-08-25;8;2014
"320";"ALUP11";84,4856324001498;2014-08-25;8;2014
"321";"ALUP11";87,4082685033016;2014-08-26;8;2014
"322";"ALUP11";86,951907978487;2014-08-26;8;2014
"323";"ALUP11";86,6674938715473;2014-08-26;8;2014
"324";"ALUP11";88,2859909813739;2014-08-26;8;2014
"325";"ALUP11";85,8057204064021;2014-08-26;8;2014
"326";"ALUP11";88,728356509554;2014-08-27;8;2014
"327";"ALUP11";88,2719959847394;2014-08-27;8;2014
"328";"ALUP11";87,9875818777997;2014-08-27;8;2014
"329";"ALUP11";89,6060789876262;2014-08-27;8;2014
"330";"ALUP11";87,1258084126545;2014-08-27;8;2014
"331";"ALUP11";90,0484445158063;2014-08-28;8;2014
"332";"ALUP11";89,5920839909917;2014-08-28;8;2014
"333";"ALUP11";89,307669884052;2014-08-28;8;2014
"334";"ALUP11";90,9261669938786;2014-08-28;8;2014
"335";"ALUP11";88,4458964189068;2014-08-28;8;2014
"336";"ALUP11";91,3685325220587;2014-08-29;8;2014
"337";"ALUP11";90,912171997244;2014-08-29;8;2014
"338";"ALUP11";90,6277578903044;2014-08-29;8;2014
"339";"ALUP11";92,2462550001309;2014-08-29;8;2014
"340";"ALUP11";89,7659844251591;2014-08-29;8;2014
"341";"ALUP11";92,688620528311;2014-09-01;9;2014
"342";"ALUP11";92,2322600034964;2014-09-01;9;2014
"343";"ALUP11";91,9478458965567;2014-09-01;9;2014
"344";"ALUP11";93,5663430063833;2014-09-01;9;2014
"345";"ALUP11";91,0860724314115;2014-09-01;9;2014
"346";"ALUP11";94,0087085345633;2014-09-02;9;2014
"347";"ALUP11";93,5523480097487;2014-09-02;9;2014
"348";"ALUP11";93,267933902809;2014-09-02;9;2014
"349";"ALUP11";94,8864310126356;2014-09-02;9;2014
"350";"ALUP11";92,4061604376638;2014-09-02;9;2014
"351";"ALUP11";95,3287965408157;2014-09-03;9;2014
"352";"ALUP11";94,8724360160011;2014-09-03;9;2014
"353";"ALUP11";94,5880219090614;2014-09-03;9;2014
"354";"ALUP11";96,2065190188879;2014-09-03;9;2014
"355";"ALUP11";93,7262484439161;2014-09-03;9;2014
"356";"ALUP11";96,648884547068;2014-09-04;9;2014
"357";"ALUP11";96,1925240222534;2014-09-04;9;2014
"358";"ALUP11";95,9081099153137;2014-09-04;9;2014
"359";"ALUP11";97,5266070251403;2014-09-04;9;2014
"360";"ALUP11";95,0463364501685;2014-09-04;9;2014
"361";"ALUP11";97,9689725533204;2014-09-05;9;2014
"362";"ALUP11";97,5126120285057;2014-09-05;9;2014
"363";"ALUP11";97,228197921566;2014-09-05;9;2014
"364";"ALUP11";98,8466950313926;2014-09-05;9;2014
"365";"ALUP11";96,3664244564208;2014-09-05;9;2014
"366";"ALUP11";99,2890605595727;2014-09-08;9;2014
"367";"ALUP11";98,8327000347581;2014-09-08;9;2014
"368";"ALUP11";98,5482859278184;2014-09-08;9;2014
"369";"ALUP11";100,166783037645;2014-09-08;9;2014
"370";"ALUP11";97,6865124626732;2014-09-08;9;2014
"371";"ALUP11";100,609148565825;2014-09-09;9;2014
"372";"ALUP11";100,15278804101;2014-09-09;9;2014
"373";"ALUP11";99,8683739340707;2014-09-09;9;2014
"374";"ALUP11";101,486871043897;2014-09-09;9;2014
"375";"ALUP11";99,0066004689255;2014-09-09;9;2014
"376";"ALUP11";101,929236572077;2014-09-10;9;2014
"377";"ALUP11";101,472876047263;2014-09-10;9;2014
"378";"ALUP11";101,188461940323;2014-09-10;9;2014
"379";"ALUP11";102,80695905015;2014-09-10;9;2014
"380";"ALUP11";100,326688475178;2014-09-10;9;2014
"381";"ALUP11";103,24932457833;2014-09-11;9;2014
"382";"ALUP11";102,792964053515;2014-09-11;9;2014
"383";"ALUP11";102,508549946575;2014-09-11;9;2014
"384";"ALUP11";104,127047056402;2014-09-11;9;2014
"385";"ALUP11";101,64677648143;2014-09-11;9;2014
"386";"ALUP11";104,569412584582;2014-09-12;9;2014
"387";"ALUP11";104,113052059767;2014-09-12;9;2014
"388";"ALUP11";103,828637952828;2014-09-12;9;2014
"389";"ALUP11";105,447135062654;2014-09-12;9;2014
"390";"ALUP11";102,966864487683;2014-09-12;9;2014
"391";"ALUP11";105,889500590834;2014-09-15;9;2014
"392";"ALUP11";105,43314006602;2014-09-15;9;2014
"393";"ALUP11";105,14872595908;2014-09-15;9;2014
"394";"ALUP11";106,767223068907;2014-09-15;9;2014
"395";"ALUP11";104,286952493935;2014-09-15;9;2014
"396";"ALUP11";107,209588597087;2014-09-16;9;2014
"397";"ALUP11";106,753228072272;2014-09-16;9;2014
"398";"ALUP11";106,468813965332;2014-09-16;9;2014
"399";"ALUP11";108,087311075159;2014-09-16;9;2014
"400";"ALUP11";105,607040500187;2014-09-16;9;2014
"401";"ALUP11";108,529676603339;2014-09-17;9;2014
"402";"ALUP11";108,073316078524;2014-09-17;9;2014
"403";"ALUP11";107,788901971585;2014-09-17;9;2014
"404";"ALUP11";109,407399081411;2014-09-17;9;2014
"405";"ALUP11";106,92712850644;2014-09-17;9;2014
"406";"ALUP11";109,849764609591;2014-09-18;9;2014
"407";"ALUP11";109,393404084777;2014-09-18;9;2014
"408";"ALUP11";109,108989977837;2014-09-18;9;2014
"409";"ALUP11";110,727487087664;2014-09-18;9;2014
"410";"ALUP11";108,247216512692;2014-09-18;9;2014
"411";"ALUP11";111,169852615844;2014-09-19;9;2014
"412";"ALUP11";110,713492091029;2014-09-19;9;2014
"413";"ALUP11";110,429077984089;2014-09-19;9;2014
"414";"ALUP11";112,047575093916;2014-09-19;9;2014
"415";"ALUP11";109,567304518944;2014-09-19;9;2014
"416";"ALUP11";112,489940622096;2014-09-22;9;2014
"417";"ALUP11";112,033580097281;2014-09-22;9;2014
"418";"ALUP11";111,749165990342;2014-09-22;9;2014
"419";"ALUP11";113,367663100168;2014-09-22;9;2014
"420";"ALUP11";110,887392525197;2014-09-22;9;2014
"421";"ALUP11";113,810028628348;2014-09-23;9;2014
"422";"ALUP11";113,353668103534;2014-09-23;9;2014
"423";"ALUP11";113,069253996594;2014-09-23;9;2014
"424";"ALUP11";114,687751106421;2014-09-23;9;2014
"425";"ALUP11";112,207480531449;2014-09-23;9;2014
"426";"ALUP11";115,130116634601;2014-09-24;9;2014
"427";"ALUP11";114,673756109786;2014-09-24;9;2014
"428";"ALUP11";114,389342002846;2014-09-24;9;2014
"429";"ALUP11";116,007839112673;2014-09-24;9;2014
"430";"ALUP11";113,527568537701;2014-09-24;9;2014
"431";"ALUP11";116,450204640853;2014-09-25;9;2014
"432";"ALUP11";115,993844116039;2014-09-25;9;2014
"433";"ALUP11";115,709430009099;2014-09-25;9;2014
"434";"ALUP11";117,327927118925;2014-09-25;9;2014
"435";"ALUP11";114,847656543954;2014-09-25;9;2014
"436";"ALUP11";117,770292647105;2014-09-26;9;2014
"437";"ALUP11";117,313932122291;2014-09-26;9;2014
"438";"ALUP11";117,029518015351;2014-09-26;9;2014
"439";"ALUP11";118,648015125178;2014-09-26;9;2014
"440";"ALUP11";116,167744550206;2014-09-26;9;2014
"441";"ALUP11";119,090380653358;2014-09-29;9;2014
"442";"ALUP11";118,634020128543;2014-09-29;9;2014
"443";"ALUP11";118,349606021603;2014-09-29;9;2014
"444";"ALUP11";119,96810313143;2014-09-29;9;2014
"445";"ALUP11";117,487832556458;2014-09-29;9;2014
"446";"ALUP11";120,41046865961;2014-09-30;9;2014
"447";"ALUP11";119,954108134796;2014-09-30;9;2014
"448";"ALUP11";119,669694027856;2014-09-30;9;2014
"449";"ALUP11";121,288191137682;2014-09-30;9;2014
"450";"ALUP11";118,807920562711;2014-09-30;9;2014
"451";"ALUP11";121,730556665862;2014-10-01;10;2014
"452";"ALUP11";121,274196141048;2014-10-01;10;2014
"453";"ALUP11";120,989782034108;2014-10-01;10;2014
"454";"ALUP11";122,608279143935;2014-10-01;10;2014
"455";"ALUP11";120,128008568963;2014-10-01;10;2014
"456";"ALUP11";123,050644672115;2014-10-02;10;2014
"457";"ALUP11";122,5942841473;2014-10-02;10;2014
"458";"ALUP11";122,309870040361;2014-10-02;10;2014
"459";"ALUP11";123,928367150187;2014-10-02;10;2014
"460";"ALUP11";121,448096575215;2014-10-02;10;2014
"461";"ALUP11";124,370732678367;2014-10-03;10;2014
"462";"ALUP11";123,914372153553;2014-10-03;10;2014
"463";"ALUP11";123,629958046613;2014-10-03;10;2014
"464";"ALUP11";125,248455156439;2014-10-03;10;2014
"465";"ALUP11";122,768184581468;2014-10-03;10;2014
"466";"ALUP11";125,690820684619;2014-10-06;10;2014
"467";"ALUP11";125,234460159805;2014-10-06;10;2014
"468";"ALUP11";124,950046052865;2014-10-06;10;2014
"469";"ALUP11";126,568543162692;2014-10-06;10;2014
"470";"ALUP11";124,08827258772;2014-10-06;10;2014
